time_s,reference_heading_deg,reference_heading_continuous_deg,PID_tuned_heading_deg,PID_tuned_heading_continuous_deg,PID_tuned_heading_error_deg,Fossen_PID/SMC_heading_deg,Fossen_PID/SMC_heading_continuous_deg,Fossen_PID/SMC_heading_error_deg,PID_5_Hz_heading_deg,PID_5_Hz_heading_continuous_deg,PID_5_Hz_heading_error_deg,NMPC_offset-free_N12_heading_deg,NMPC_offset-free_N12_heading_continuous_deg,NMPC_offset-free_N12_heading_error_deg,reference_depth_m,PID_tuned_depth_m,PID_tuned_depth_error_m,Fossen_PID/SMC_depth_m,Fossen_PID/SMC_depth_error_m,PID_5_Hz_depth_m,PID_5_Hz_depth_error_m,NMPC_offset-free_N12_depth_m,NMPC_offset-free_N12_depth_error_m
486.180,45.000000,405.000000,45.051329,405.051329,0.051329,34.542477,394.542477,-10.457523,45.057107,405.057107,0.057107,45.033092,405.033092,0.033092,45.000000,45.172069,0.172069,38.277334,-6.722666,45.184978,0.184978,45.019142,0.019142
486.200,45.000000,405.000000,45.051320,405.051320,0.051320,34.554762,394.554762,-10.445238,45.060047,405.060047,0.060047,45.033049,405.033049,0.033049,45.000000,45.171849,0.171849,38.280304,-6.719696,45.185002,0.185002,45.019105,0.019105
486.220,45.000000,405.000000,45.051312,405.051312,0.051312,34.567053,394.567053,-10.432947,45.062869,405.062869,0.062869,45.033006,405.033006,0.033006,45.000000,45.171629,0.171629,38.283272,-6.716728,45.184951,0.184951,45.019069,0.019069
486.240,45.000000,405.000000,45.051305,405.051305,0.051305,34.579341,394.579341,-10.420659,45.065488,405.065488,0.065488,45.032964,405.032964,0.032964,45.000000,45.171409,0.171409,38.286238,-6.713762,45.184821,0.184821,45.019032,0.019032
486.260,45.000000,405.000000,45.051297,405.051297,0.051297,34.591634,394.591634,-10.408366,45.067835,405.067835,0.067835,45.032923,405.032923,0.032923,45.000000,45.171189,0.171189,38.289203,-6.710797,45.184606,0.184606,45.018995,0.018995
486.280,45.000000,405.000000,45.051290,405.051290,0.051290,34.603927,394.603927,-10.396073,45.069862,405.069862,0.069862,45.032881,405.032881,0.032881,45.000000,45.170970,0.170970,38.292167,-6.707833,45.184308,0.184308,45.018958,0.018958
486.300,45.000000,405.000000,45.051283,405.051283,0.051283,34.616216,394.616216,-10.383784,45.071532,405.071532,0.071532,45.032841,405.032841,0.032841,45.000000,45.170750,0.170750,38.295128,-6.704872,45.183927,0.183927,45.018921,0.018921
486.320,45.000000,405.000000,45.051276,405.051276,0.051276,34.628484,394.628484,-10.371516,45.072820,405.072820,0.072820,45.032800,405.032800,0.032800,45.000000,45.170530,0.170530,38.298089,-6.701911,45.183467,0.183467,45.018884,0.018884
486.340,45.000000,405.000000,45.051269,405.051269,0.051269,34.640729,394.640729,-10.359271,45.073708,405.073708,0.073708,45.032760,405.032760,0.032760,45.000000,45.170310,0.170310,38.301048,-6.698952,45.182933,0.182933,45.018848,0.018848
486.360,45.000000,405.000000,45.051262,405.051262,0.051262,34.652947,394.652947,-10.347053,45.074185,405.074185,0.074185,45.032720,405.032720,0.032720,45.000000,45.170090,0.170090,38.304006,-6.695994,45.182330,0.182330,45.018811,0.018811
486.380,45.000000,405.000000,45.051255,405.051255,0.051255,34.665119,394.665119,-10.334881,45.074244,405.074244,0.074244,45.032680,405.032680,0.032680,45.000000,45.169870,0.169870,38.306962,-6.693038,45.181664,0.181664,45.018774,0.018774
486.400,45.000000,405.000000,45.051247,405.051247,0.051247,34.677247,394.677247,-10.322753,45.073883,405.073883,0.073883,45.032641,405.032641,0.032641,45.000000,45.169650,0.169650,38.309918,-6.690082,45.180944,0.180944,45.018737,0.018737
486.420,45.000000,405.000000,45.051240,405.051240,0.051240,34.689335,394.689335,-10.310665,45.073100,405.073100,0.073100,45.032602,405.032602,0.032602,45.000000,45.169430,0.169430,38.312872,-6.687128,45.180176,0.180176,45.018701,0.018701
486.440,45.000000,405.000000,45.051233,405.051233,0.051233,34.701383,394.701383,-10.298617,45.071951,405.071951,0.071951,45.032563,405.032563,0.032563,45.000000,45.169210,0.169210,38.315825,-6.684175,45.179376,0.179376,45.018665,0.018665
486.460,45.000000,405.000000,45.051226,405.051226,0.051226,34.713400,394.713400,-10.286600,45.070479,405.070479,0.070479,45.032526,405.032526,0.032526,45.000000,45.168991,0.168991,38.318777,-6.681223,45.178558,0.178558,45.018628,0.018628
486.480,45.000000,405.000000,45.051219,405.051219,0.051219,34.725390,394.725390,-10.274610,45.068720,405.068720,0.068720,45.032488,405.032488,0.032488,45.000000,45.168771,0.168771,38.321728,-6.678272,45.177734,0.177734,45.018593,0.018593
486.500,45.000000,405.000000,45.051212,405.051212,0.051212,34.737349,394.737349,-10.262651,45.066706,405.066706,0.066706,45.032451,405.032451,0.032451,45.000000,45.168551,0.168551,38.324678,-6.675322,45.176912,0.176912,45.018557,0.018557
486.520,45.000000,405.000000,45.051204,405.051204,0.051204,34.749276,394.749276,-10.250724,45.064461,405.064461,0.064461,45.032415,405.032415,0.032415,45.000000,45.168332,0.168332,38.327627,-6.672373,45.176102,0.176102,45.018522,0.018522
486.540,45.000000,405.000000,45.051197,405.051197,0.051197,34.761174,394.761174,-10.238826,45.062006,405.062006,0.062006,45.032378,405.032378,0.032378,45.000000,45.168113,0.168113,38.330575,-6.669425,45.175312,0.175312,45.018487,0.018487
486.560,45.000000,405.000000,45.051189,405.051189,0.051189,34.773057,394.773057,-10.226943,45.059358,405.059358,0.059358,45.032343,405.032343,0.032343,45.000000,45.167894,0.167894,38.333523,-6.666477,45.174547,0.174547,45.018452,0.018452
486.580,45.000000,405.000000,45.051181,405.051181,0.051181,34.784923,394.784923,-10.215077,45.056533,405.056533,0.056533,45.032307,405.032307,0.032307,45.000000,45.167675,0.167675,38.336470,-6.663530,45.173814,0.173814,45.018418,0.018418
486.600,45.000000,405.000000,45.051173,405.051173,0.051173,34.796764,394.796764,-10.203236,45.053542,405.053542,0.053542,45.032272,405.032272,0.032272,45.000000,45.167456,0.167456,38.339416,-6.660584,45.173117,0.173117,45.018385,0.018385
486.620,45.000000,405.000000,45.051165,405.051165,0.051165,34.808590,394.808590,-10.191410,45.050396,405.050396,0.050396,45.032238,405.032238,0.032238,45.000000,45.167238,0.167238,38.342361,-6.657639,45.172462,0.172462,45.018352,0.018352
486.640,45.000000,405.000000,45.051157,405.051157,0.051157,34.820404,394.820404,-10.179596,45.047231,405.047231,0.047231,45.032204,405.032204,0.032204,45.000000,45.167020,0.167020,38.345305,-6.654695,45.171867,0.171867,45.018319,0.018319
486.660,45.000000,405.000000,45.051149,405.051149,0.051149,34.832216,394.832216,-10.167784,45.044152,405.044152,0.044152,45.032171,405.032171,0.032171,45.000000,45.166802,0.166802,38.348249,-6.651751,45.171346,0.171346,45.018287,0.018287
486.680,45.000000,405.000000,45.051141,405.051141,0.051141,34.844040,394.844040,-10.155960,45.041241,405.041241,0.041241,45.032139,405.032139,0.032139,45.000000,45.166585,0.166585,38.351191,-6.648809,45.170907,0.170907,45.018256,0.018256
486.700,45.000000,405.000000,45.051134,405.051134,0.051134,34.855880,394.855880,-10.144120,45.038562,405.038562,0.038562,45.032107,405.032107,0.032107,45.000000,45.166367,0.166367,38.354133,-6.645867,45.170556,0.170556,45.018225,0.018225
486.720,45.000000,405.000000,45.051126,405.051126,0.051126,34.867726,394.867726,-10.132274,45.036162,405.036162,0.036162,45.032076,405.032076,0.032076,45.000000,45.166151,0.166151,38.357074,-6.642926,45.170295,0.170295,45.018195,0.018195
486.740,45.000000,405.000000,45.051119,405.051119,0.051119,34.879580,394.879580,-10.120420,45.034076,405.034076,0.034076,45.032046,405.032046,0.032046,45.000000,45.165934,0.165934,38.360014,-6.639986,45.170123,0.170123,45.018165,0.018165
486.760,45.000000,405.000000,45.051112,405.051112,0.051112,34.891433,394.891433,-10.108567,45.032329,405.032329,0.032329,45.032016,405.032016,0.032016,45.000000,45.165718,0.165718,38.362952,-6.637048,45.170038,0.170038,45.018136,0.018136
486.780,45.000000,405.000000,45.051105,405.051105,0.051105,34.903291,394.903291,-10.096709,45.030936,405.030936,0.030936,45.031987,405.031987,0.031987,45.000000,45.165501,0.165501,38.365890,-6.634110,45.170037,0.170037,45.018107,0.018107
486.800,45.000000,405.000000,45.051098,405.051098,0.051098,34.915145,394.915145,-10.084855,45.029912,405.029912,0.029912,45.031959,405.031959,0.031959,45.000000,45.165285,0.165285,38.368827,-6.631173,45.170114,0.170114,45.018078,0.018078
486.820,45.000000,405.000000,45.051091,405.051091,0.051091,34.927007,394.927007,-10.072993,45.029263,405.029263,0.029263,45.031931,405.031931,0.031931,45.000000,45.165069,0.165069,38.371763,-6.628237,45.170264,0.170264,45.018050,0.018050
486.840,45.000000,405.000000,45.051084,405.051084,0.051084,34.938864,394.938864,-10.061136,45.029006,405.029006,0.029006,45.031905,405.031905,0.031905,45.000000,45.164853,0.164853,38.374697,-6.625303,45.170480,0.170480,45.018023,0.018023
486.860,45.000000,405.000000,45.051077,405.051077,0.051077,34.950714,394.950714,-10.049286,45.029150,405.029150,0.029150,45.031878,405.031878,0.031878,45.000000,45.164638,0.164638,38.377631,-6.622369,45.170754,0.170754,45.017995,0.017995
486.880,45.000000,405.000000,45.051069,405.051069,0.051069,34.962552,394.962552,-10.037448,45.029701,405.029701,0.029701,45.031852,405.031852,0.031852,45.000000,45.164422,0.164422,38.380564,-6.619436,45.171078,0.171078,45.017968,0.017968
486.900,45.000000,405.000000,45.051062,405.051062,0.051062,34.974377,394.974377,-10.025623,45.030659,405.030659,0.030659,45.031826,405.031826,0.031826,45.000000,45.164206,0.164206,38.383496,-6.616504,45.171444,0.171444,45.017942,0.017942
486.920,45.000000,405.000000,45.051053,405.051053,0.051053,34.986191,394.986191,-10.013809,45.032025,405.032025,0.032025,45.031801,405.031801,0.031801,45.000000,45.163990,0.163990,38.386427,-6.613573,45.171844,0.171844,45.017915,0.017915
486.940,45.000000,405.000000,45.051045,405.051045,0.051045,34.998005,394.998005,-10.001995,45.033792,405.033792,0.033792,45.031776,405.031776,0.031776,45.000000,45.163773,0.163773,38.389357,-6.610643,45.172269,0.172269,45.017889,0.017889
486.960,45.000000,405.000000,45.051036,405.051036,0.051036,35.009826,395.009826,-9.990174,45.035956,405.035956,0.035956,45.031751,405.031751,0.031751,45.000000,45.163557,0.163557,38.392286,-6.607714,45.172710,0.172710,45.017863,0.017863
486.980,45.000000,405.000000,45.051027,405.051027,0.051027,35.021639,395.021639,-9.978361,45.038509,405.038509,0.038509,45.031727,405.031727,0.031727,45.000000,45.163340,0.163340,38.395214,-6.604786,45.173158,0.173158,45.017837,0.017837
487.000,45.000000,405.000000,45.051018,405.051018,0.051018,35.033437,395.033437,-9.966563,45.041440,405.041440,0.041440,45.031703,405.031703,0.031703,45.000000,45.163123,0.163123,38.398141,-6.601859,45.173605,0.173605,45.017811,0.017811
487.020,45.000000,405.000000,45.051009,405.051009,0.051009,35.045220,395.045220,-9.954780,45.044740,405.044740,0.044740,45.031679,405.031679,0.031679,45.000000,45.162906,0.162906,38.401067,-6.598933,45.174041,0.174041,45.017785,0.017785
487.040,45.000000,405.000000,45.050999,405.050999,0.050999,35.056986,395.056986,-9.943014,45.048231,405.048231,0.048231,45.031655,405.031655,0.031655,45.000000,45.162688,0.162688,38.403993,-6.596007,45.174434,0.174434,45.017758,0.017758
487.060,45.000000,405.000000,45.050989,405.050989,0.050989,35.068744,395.068744,-9.931256,45.051777,405.051777,0.051777,45.031632,405.031632,0.031632,45.000000,45.162470,0.162470,38.406917,-6.593083,45.174763,0.174763,45.017732,0.017732
487.080,45.000000,405.000000,45.050979,405.050979,0.050979,35.080499,395.080499,-9.919501,45.055271,405.055271,0.055271,45.031608,405.031608,0.031608,45.000000,45.162251,0.162251,38.409841,-6.590159,45.175010,0.175010,45.017706,0.017706
487.100,45.000000,405.000000,45.050968,405.050968,0.050968,35.092236,395.092236,-9.907764,45.058633,405.058633,0.058633,45.031585,405.031585,0.031585,45.000000,45.162032,0.162032,38.412764,-6.587236,45.175164,0.175164,45.017680,0.017680
487.120,45.000000,405.000000,45.050958,405.050958,0.050958,35.103942,395.103942,-9.896058,45.061800,405.061800,0.061800,45.031562,405.031562,0.031562,45.000000,45.161812,0.161812,38.415686,-6.584314,45.175218,0.175218,45.017653,0.017653
487.140,45.000000,405.000000,45.050947,405.050947,0.050947,35.115618,395.115618,-9.884382,45.064727,405.064727,0.064727,45.031539,405.031539,0.031539,45.000000,45.161592,0.161592,38.418608,-6.581392,45.175167,0.175167,45.017627,0.017627
487.160,45.000000,405.000000,45.050936,405.050936,0.050936,35.127271,395.127271,-9.872729,45.067377,405.067377,0.067377,45.031516,405.031516,0.031516,45.000000,45.161372,0.161372,38.421529,-6.578471,45.175012,0.175012,45.017600,0.017600
487.180,45.000000,405.000000,45.050925,405.050925,0.050925,35.138913,395.138913,-9.861087,45.069725,405.069725,0.069725,45.031493,405.031493,0.031493,45.000000,45.161151,0.161151,38.424449,-6.575551,45.174752,0.174752,45.017573,0.017573
487.200,45.000000,405.000000,45.050914,405.050914,0.050914,35.150542,395.150542,-9.849458,45.071752,405.071752,0.071752,45.031470,405.031470,0.031470,45.000000,45.160929,0.160929,38.427369,-6.572631,45.174392,0.174392,45.017546,0.017546
487.220,45.000000,405.000000,45.050903,405.050903,0.050903,35.162151,395.162151,-9.837849,45.073449,405.073449,0.073449,45.031448,405.031448,0.031448,45.000000,45.160708,0.160708,38.430287,-6.569713,45.173935,0.173935,45.017520,0.017520
487.240,45.000000,405.000000,45.050893,405.050893,0.050893,35.173738,395.173738,-9.826262,45.074782,405.074782,0.074782,45.031426,405.031426,0.031426,45.000000,45.160486,0.160486,38.433205,-6.566795,45.173387,0.173387,45.017493,0.017493
487.260,45.000000,405.000000,45.050883,405.050883,0.050883,35.185294,395.185294,-9.814706,45.075731,405.075731,0.075731,45.031404,405.031404,0.031404,45.000000,45.160263,0.160263,38.436122,-6.563878,45.172754,0.172754,45.017466,0.017466
487.280,45.000000,405.000000,45.050874,405.050874,0.050874,35.196838,395.196838,-9.803162,45.076280,405.076280,0.076280,45.031383,405.031383,0.031383,45.000000,45.160041,0.160041,38.439038,-6.560962,45.172043,0.172043,45.017440,0.017440
487.300,45.000000,405.000000,45.050865,405.050865,0.050865,35.208363,395.208363,-9.791637,45.076419,405.076419,0.076419,45.031362,405.031362,0.031362,45.000000,45.159818,0.159818,38.441954,-6.558046,45.171263,0.171263,45.017414,0.017414
487.320,45.000000,405.000000,45.050857,405.050857,0.050857,35.219883,395.219883,-9.780117,45.076145,405.076145,0.076145,45.031343,405.031343,0.031343,45.000000,45.159596,0.159596,38.444868,-6.555132,45.170420,0.170420,45.017388,0.017388
487.340,45.000000,405.000000,45.050850,405.050850,0.050850,35.231381,395.231381,-9.768619,45.075457,405.075457,0.075457,45.031323,405.031323,0.031323,45.000000,45.159373,0.159373,38.447781,-6.552219,45.169524,0.169524,45.017363,0.017363
487.360,45.000000,405.000000,45.050844,405.050844,0.050844,35.242861,395.242861,-9.757139,45.074356,405.074356,0.074356,45.031305,405.031305,0.031305,45.000000,45.159151,0.159151,38.450693,-6.549307,45.168584,0.168584,45.017338,0.017338
487.380,45.000000,405.000000,45.050838,405.050838,0.050838,35.254321,395.254321,-9.745679,45.072848,405.072848,0.072848,45.031287,405.031287,0.031287,45.000000,45.158928,0.158928,38.453604,-6.546396,45.167608,0.167608,45.017313,0.017313
487.400,45.000000,405.000000,45.050833,405.050833,0.050833,35.265757,395.265757,-9.734243,45.070938,405.070938,0.070938,45.031270,405.031270,0.031270,45.000000,45.158706,0.158706,38.456514,-6.543486,45.166606,0.166606,45.017289,0.017289
487.420,45.000000,405.000000,45.050828,405.050828,0.050828,35.277187,395.277187,-9.722813,45.068634,405.068634,0.068634,45.031254,405.031254,0.031254,45.000000,45.158483,0.158483,38.459423,-6.540577,45.165587,0.165587,45.017266,0.017266
487.440,45.000000,405.000000,45.050824,405.050824,0.050824,35.288606,395.288606,-9.711394,45.066050,405.066050,0.066050,45.031238,405.031238,0.031238,45.000000,45.158261,0.158261,38.462330,-6.537670,45.164576,0.164576,45.017243,0.017243
487.460,45.000000,405.000000,45.050820,405.050820,0.050820,35.300026,395.300026,-9.699974,45.063283,405.063283,0.063283,45.031224,405.031224,0.031224,45.000000,45.158040,0.158040,38.465237,-6.534763,45.163591,0.163591,45.017221,0.017221
487.480,45.000000,405.000000,45.050816,405.050816,0.050816,35.311444,395.311444,-9.688556,45.060404,405.060404,0.060404,45.031210,405.031210,0.031210,45.000000,45.157818,0.157818,38.468142,-6.531858,45.162648,0.162648,45.017200,0.017200
487.500,45.000000,405.000000,45.050813,405.050813,0.050813,35.322877,395.322877,-9.677123,45.057475,405.057475,0.057475,45.031197,405.031197,0.031197,45.000000,45.157597,0.157597,38.471047,-6.528953,45.161758,0.161758,45.017180,0.017180
487.520,45.000000,405.000000,45.050810,405.050810,0.050810,35.334318,395.334318,-9.665682,45.054540,405.054540,0.054540,45.031185,405.031185,0.031185,45.000000,45.157376,0.157376,38.473950,-6.526050,45.160929,0.160929,45.017160,0.017160
487.540,45.000000,405.000000,45.050807,405.050807,0.050807,35.345762,395.345762,-9.654238,45.051636,405.051636,0.051636,45.031173,405.031173,0.031173,45.000000,45.157155,0.157155,38.476852,-6.523148,45.160166,0.160166,45.017140,0.017140
487.560,45.000000,405.000000,45.050804,405.050804,0.050804,35.357207,395.357207,-9.642793,45.048793,405.048793,0.048793,45.031162,405.031162,0.031162,45.000000,45.156934,0.156934,38.479752,-6.520248,45.159474,0.159474,45.017122,0.017122
487.580,45.000000,405.000000,45.050800,405.050800,0.050800,35.368650,395.368650,-9.631350,45.046030,405.046030,0.046030,45.031152,405.031152,0.031152,45.000000,45.156713,0.156713,38.482652,-6.517348,45.158854,0.158854,45.017103,0.017103
487.600,45.000000,405.000000,45.050796,405.050796,0.050796,35.380070,395.380070,-9.619930,45.043365,405.043365,0.043365,45.031141,405.031141,0.031141,45.000000,45.156492,0.156492,38.485551,-6.514449,45.158309,0.158309,45.017086,0.017086
487.620,45.000000,405.000000,45.050792,405.050792,0.050792,35.391471,395.391471,-9.608529,45.040809,405.040809,0.040809,45.031132,405.031132,0.031132,45.000000,45.156271,0.156271,38.488449,-6.511551,45.157838,0.157838,45.017068,0.017068
487.640,45.000000,405.000000,45.050787,405.050787,0.050787,35.402865,395.402865,-9.597135,45.038441,405.038441,0.038441,45.031122,405.031122,0.031122,45.000000,45.156050,0.156050,38.491345,-6.508655,45.157447,0.157447,45.017051,0.017051
487.660,45.000000,405.000000,45.050781,405.050781,0.050781,35.414242,395.414242,-9.585758,45.036318,405.036318,0.036318,45.031113,405.031113,0.031113,45.000000,45.155829,0.155829,38.494241,-6.505759,45.157139,0.157139,45.017035,0.017035
487.680,45.000000,405.000000,45.050775,405.050775,0.050775,35.425605,395.425605,-9.574395,45.034484,405.034484,0.034484,45.031104,405.031104,0.031104,45.000000,45.155608,0.155608,38.497137,-6.502863,45.156913,0.156913,45.017018,0.017018
487.700,45.000000,405.000000,45.050768,405.050768,0.050768,35.436954,395.436954,-9.563046,45.032970,405.032970,0.032970,45.031094,405.031094,0.031094,45.000000,45.155387,0.155387,38.500031,-6.499969,45.156767,0.156767,45.017002,0.017002
